"track_name","track_artist","track_popularity","track_album_release_date","playlist_genre","playlist_subgenre","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","skip_percentage","intentional_percentage","unintentional_percantage","finished_percentage","listens","playing_time_percentage"
"Somebody","The Chainsmokers",69,"2018-12-14","r&b","hip pop",0.32,0.63,10,-7.019,0,0.0493,0.192,0,0.102,0.323,203.443,221987,0.04,0.06,0.94,0.32,50,0.363944465216432
"Beautiful People (feat. Khalid)","Ed Sheeran",89,"2019-06-28","r&b","hip pop",0.64,0.648,5,-8.113,0,0.187,0.124,0,0.0802,0.548,92.977,197867,0,0.142857142857143,0.857142857142857,0.428571428571429,49,0.684525257792727
"Just Because","James Cole",14,"2018-10-05","r&b","hip pop",0.689,0.906,6,-2.727,0,0.0412,0.159,0,0.0625,0.397,109.003,205597,0,0.0540540540540541,0.945945945945946,0.567567567567568,37,0.534802208834418
"I Bet My Life","Pickin' On Series",37,"2015-07-31","r&b","hip pop",0.655,0.469,1,-7.51,1,0.0332,0.68,0,0.232,0.547,108.105,196747,0.205128205128205,0.0512820512820513,0.948717948717949,0.435897435897436,39,0.517153814484905
"Counting Stars","Mountain Faith",2,"2015-08-21","r&b","hip pop",0.675,0.303,2,-12.501,0,0.0922,0.755,2.65e-05,0.201,0.541,138.193,96960,0.147058823529412,0.0294117647058824,0.970588235294118,0.441176470588235,34,1.11835838914774
"Kryptonite","Pickin' On Series",38,"2007-01-24","r&b","hip pop",0.764,0.603,11,-7.675,0,0.0291,0.551,2.35e-05,0.101,0.584,98.991,225507,0.03125,0,1,0.34375,32,0.330341186748083
"Clocks","Pickin' On Series",35,"2008-05-30","r&b","hip pop",0.554,0.52,5,-7.674,0,0.03,0.295,0.862,0.112,0.368,130.536,455973,0.0238095238095238,0.0238095238095238,0.976190476190476,0.285714285714286,42,0.252787367422445
"Under Pressure","Pickin' On Series",34,"2007-10-15","r&b","hip pop",0.654,0.567,2,-6.352,1,0.027,0.346,4.35e-05,0.102,0.566,121.984,216800,0.0136986301369863,0.0136986301369863,0.986301369863014,0.657534246575342,73,0.888810784511955
"Pinball Wizard","The HillBenders",1,"2015-06-02","r&b","hip pop",0.548,0.538,2,-7.395,1,0.0438,0.82,9.63e-05,0.0878,0.258,130.099,223973,0.121212121212121,0.181818181818182,0.818181818181818,0.515151515151515,33,0.700299779099456
"Dead Leaves And The Dirty Ground","Chris Thile",40,"2006-01-01","r&b","hip pop",0.612,0.531,2,-11.324,1,0.0351,0.815,0.13,0.133,0.881,89.748,187385,0,0,1,0.344827586206897,29,0.350269084578772
"Jolene","Rhonda Vincent",1,"2000-01-01","r&b","hip pop",0.606,0.676,0,-5.129,1,0.0296,0.596,1.8e-05,0.151,0.82,116.241,194000,0,0.0212765957446809,0.978723404255319,0.340425531914894,47,0.645283395481465
"Sex on Fire","Pickin' On Series",33,"2010-09-21","r&b","hip pop",0.626,0.571,0,-8.864,1,0.0282,0.378,0.0665,0.27,0.71,139.85,277920,0,0,1,0.387755102040816,49,0.533101509170162
"Billie Jean","Honeywagon",34,"2010-08-24","r&b","hip pop",0.743,0.422,7,-11.887,0,0.0331,0.541,2.26e-06,0.149,0.69,111.933,285920,0,0.111111111111111,0.888888888888889,0.333333333333333,27,0.30272790627785
"Walk This Way","Hayseed Dixie",0,"2002","r&b","hip pop",0.796,0.471,0,-9.336,1,0.0418,0.629,3.92e-05,0.0791,0.804,91.793,258000,0.0350877192982456,0.087719298245614,0.912280701754386,0.508771929824561,57,0.516813069495444
"Karma Police","Mother Falcon",31,"2014-03-18","r&b","hip pop",0.248,0.33,2,-14.419,1,0.0396,0.14,0.0191,0.918,0.0456,73.627,262724,0.0277777777777778,0.0277777777777778,0.972222222222222,0.5,36,0.546170442492248
"Billie Jean","The Civil Wars",64,"2012","r&b","hip pop",0.532,0.203,9,-8.524,0,0.0668,0.829,0,0.108,0.543,89.646,259920,0,0.111111111111111,0.888888888888889,0.333333333333333,27,0.333010014477389
"Sweet Child O' Mine","Pickin' On Series",36,"2007-09-11","r&b","hip pop",0.593,0.726,2,-7.215,1,0.0289,0.432,0.0261,0.349,0.727,146.146,241787,0.027027027027027,0,1,0.486486486486487,37,0.794563542023083
"Beat It","Honeywagon",31,"2010-08-24","r&b","hip pop",0.693,0.412,2,-11.337,0,0.029,0.115,0,0.0895,0.539,138.024,214227,0.0540540540540541,0,1,0.513513513513513,37,0.396674580727011
"Float On","Ben Lee",0,"2006-07-18","r&b","hip pop",0.698,0.393,6,-8.312,1,0.0329,0.126,0.134,0.106,0.357,93.005,241187,0.0238095238095238,0.0238095238095238,0.976190476190476,0.714285714285714,42,0.639346825729176
"99 Problems","Hugo",61,"2011","r&b","hip pop",0.529,0.557,9,-7.762,1,0.0738,0.0357,3.93e-05,0.0734,0.592,162.599,137427,0,0.0476190476190476,0.952380952380952,0.492063492063492,63,0.590942770077874
"Happy","The Beef Seeds",30,"2015-01-19","r&b","hip pop",0.64,0.758,10,-5.204,1,0.16,0.665,0,0.127,0.932,86.529,218044,0.157894736842105,0.0175438596491228,0.982456140350877,0.368421052631579,57,0.350967791145969
"Brain Damage","The Austin Lounge Lizards",25,"1991-01-01","r&b","hip pop",0.507,0.578,2,-12.99,1,0.0529,0.549,3.13e-05,0.899,0.915,150.198,151067,0.012987012987013,0.038961038961039,0.961038961038961,0.532467532467532,77,1.2156027956633
"Kid A","Punch Brothers",33,"2012","r&b","hip pop",0.653,0.433,5,-11.264,1,0.043,0.81,0.223,0.237,0.577,104.667,292693,0.166666666666667,0,1,0.3,30,0.166131407310732
"On the Run","Minty Burns",28,"2019-10-31","r&b","hip pop",0.734,0.705,2,-6.15,1,0.208,0.0481,0,0.361,0.573,150.071,181400,0.03125,0,1,0.625,32,0.46954072491731
"Underdog","Still Diligent",16,"2014-10-28","r&b","hip pop",0.567,0.641,0,-9.654,0,0.289,0.0515,0,0.0838,0.536,152.045,221414,0.0303030303030303,0.0606060606060606,0.93939393939394,0.333333333333333,33,0.339524121958837
"I Don't Care (with Justin Bieber)","Ed Sheeran",90,"2019-05-10","r&b","hip pop",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,0.0434782608695652,0.0434782608695652,0.956521739130435,0.391304347826087,23,0.678314795599968
"Stay With Me","Sam Smith",21,"2014-01-01","r&b","hip pop",0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.186,85.014,172724,0,0.0303030303030303,0.96969696969697,0.272727272727273,33,0.425721224191616
"Lay Me Down","Sam Smith",76,"2015-11-06","r&b","hip pop",0.468,0.19,4,-11.138,1,0.0373,0.919,0,0.107,0.326,125.319,219536,0.0740740740740741,0,1,0.333333333333333,27,0.362673159822602
"Feel It Still","Portugal. The Man",81,"2017-06-16","r&b","hip pop",0.801,0.795,1,-5.115,0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,163253,0.0689655172413793,0.137931034482759,0.862068965517241,0.586206896551724,29,0.632252203423626
"Thunder","Imagine Dragons",14,"2017-06-23","r&b","hip pop",0.604,0.826,0,-4.804,1,0.0434,0.00782,0.15,0.154,0.241,167.985,187147,0.0357142857142857,0.0357142857142857,0.964285714285714,0.553571428571429,56,0.792936454078498
"Believer","Imagine Dragons",12,"2017-06-23","r&b","hip pop",0.772,0.78,10,-4.288,0,0.108,0.0512,0,0.119,0.719,124.988,204347,0,0.0943396226415094,0.905660377358491,0.471698113207547,53,0.609699317411532
"Shape of You","Ed Sheeran",75,"2017-01-06","r&b","hip pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,0.0555555555555556,0.111111111111111,0.888888888888889,0.555555555555556,36,0.326927565955776
"First Time","Kygo",69,"2017-04-28","r&b","hip pop",0.633,0.592,0,-7.245,0,0.112,0.197,0,0.099,0.679,90.066,193511,0,0.0384615384615385,0.961538461538462,0.5,26,0.470097108373485
"Shape of You","Ed Sheeran",86,"2017-03-03","r&b","hip pop",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,0.0555555555555556,0.111111111111111,0.888888888888889,0.555555555555556,36,0.326927565955776
"Love Yourself","Justin Bieber",83,"2015-11-13","r&b","hip pop",0.609,0.378,4,-9.828,1,0.438,0.835,0,0.28,0.515,100.418,233720,0,0,1,0.435897435897436,39,0.509077594491765
"Who Am I","Smartface",29,"2019-09-07","r&b","hip pop",0.758,0.691,2,-7.12,0,0.149,0.00794,4.02e-05,0.0659,0.549,96.022,217594,0.0606060606060606,0.0303030303030303,0.96969696969697,0.515151515151515,66,0.392017758399644
"Cousins","TXYLOR",31,"2019-12-27","r&b","hip pop",0.52,0.877,0,-4.889,0,0.0521,0.0152,1.03e-05,0.315,0.674,146.185,210579,0.0740740740740741,0,1,0.481481481481481,27,0.316846338833337
"Mean It","Lauv",85,"2019-11-14","r&b","hip pop",0.746,0.45,7,-8.543,1,0.0872,0.0407,0,0.172,0.336,95.998,232853,0.0238095238095238,0.214285714285714,0.785714285714286,0.523809523809524,42,0.873224942856857
"Can't Stop","After 7",42,"1989-01-01","r&b","new jack swing",0.727,0.811,0,-11.547,0,0.0385,0.245,1.22e-05,0.192,0.808,97.098,247907,0.0606060606060606,0,1,0.333333333333333,33,0.326690201885336
"Poison","Bell Biv DeVoe",0,"2000","r&b","new jack swing",0.836,0.613,6,-9.376,0,0.21,0.00206,0.00183,0.634,0.783,111.879,261627,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.42422160909645
"Alright","Janet Jackson",30,"1989-09-19","r&b","new jack swing",0.668,0.881,11,-7.851,1,0.0353,0.0921,0.575,0.557,0.964,111.722,386507,0.0294117647058824,0,1,0.941176470588235,34,0.454217022779741
"Creep","TLC",66,"1994-11-15","r&b","new jack swing",0.811,0.458,5,-9.688,0,0.0402,0.0193,1.41e-06,0.0526,0.797,92.94,268533,0.0851063829787234,0.148936170212766,0.851063829787234,0.382978723404255,47,0.432736782380485
"Poison","Bell Biv DeVoe",48,"2002-01-01","r&b","new jack swing",0.841,0.701,6,-6.365,0,0.192,0.00215,0.00268,0.627,0.802,111.857,262027,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.423574009255065
"You're the One","SWV",49,"1996-04-23","r&b","new jack swing",0.79,0.608,6,-7.151,1,0.0363,0.522,0.00491,0.193,0.958,94.166,282600,0.0816326530612245,0.244897959183673,0.755102040816326,0.551020408163265,49,0.449846613804758
"Hold On","En Vogue",58,"1990-04-03","r&b","new jack swing",0.728,0.464,1,-11.156,1,0.0605,0.0865,0,0.343,0.383,96.944,304467,0.0206185567010309,0.103092783505155,0.896907216494845,0.505154639175258,97,0.490031980511219
"Poison","Bell Biv DeVoe",0,"2015-06-15","r&b","new jack swing",0.837,0.669,6,-7.312,0,0.203,0.00188,0.00157,0.599,0.761,111.871,262053,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.423531983694432
"Whatever It Takes","Basic Black",17,"1990","r&b","new jack swing",0.712,0.86,7,-10.076,1,0.068,0.013,2.52e-05,0.252,0.664,110.137,325435,0.0166666666666667,0.05,0.95,0.433333333333333,60,0.313176107876125
"Poison","Bell Biv DeVoe",66,"1990-01-01","r&b","new jack swing",0.84,0.56,6,-10.53,0,0.21,0.00195,0.00417,0.633,0.775,111.815,261853,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.423855472051406
"Alright","Janet Jackson",38,"1989-09-19","r&b","new jack swing",0.667,0.893,11,-7.083,1,0.0364,0.1,0.592,0.549,0.963,111.705,386533,0.0294117647058824,0,1,0.941176470588235,34,0.454186470038857
"Lady","D'Angelo",8,"1995-07-03","r&b","new jack swing",0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,346267,0.0967741935483871,0,1,0.258064516129032,31,0.181652849092678
"Poison","Bell Biv DeVoe",1,"2005-01-01","r&b","new jack swing",0.845,0.664,6,-7.526,0,0.228,0.00615,0.00527,0.503,0.676,111.912,262467,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.422863929267591
"Baby","Brandy",47,"1994","r&b","new jack swing",0.807,0.651,5,-6.714,0,0.0477,0.0236,6.65e-06,0.174,0.829,91.028,313293,0.05,0.05,0.95,0.5,20,0.351268301557967
"Hold On","En Vogue",31,"2001-08-21","r&b","new jack swing",0.727,0.528,1,-8.771,1,0.0585,0.077,0,0.344,0.383,96.934,304373,0.0206185567010309,0.103092783505155,0.896907216494845,0.505154639175258,97,0.490183317870867
"Someday","Mariah Carey",30,"2001-12-04","r&b","new jack swing",0.685,0.874,1,-6.508,0,0.0419,0.165,0,0.0189,0.903,109.861,246707,0.0153846153846154,0.0769230769230769,0.923076923076923,0.553846153846154,65,0.539699818314531
"Crazy","The Boys",0,"2009-05-29","r&b","new jack swing",0.793,0.755,7,-7.215,1,0.0757,0.00997,1.89e-06,0.426,0.621,111.817,306338,0.16,0.08,0.92,0.64,25,0.40716110962401
"Old School","Aaliyah",26,"1994-05-24","r&b","new jack swing",0.574,0.46,0,-9.689,1,0.18,0.764,7.36e-06,0.372,0.466,167.857,195013,0,0.0769230769230769,0.923076923076923,0.5,26,0.750418216694824
"Poison","Bell Biv DeVoe",0,"2005-01-01","r&b","new jack swing",0.845,0.652,6,-7.504,0,0.216,0.00432,0.00723,0.489,0.65,111.904,262467,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.422863929267591
"Poison","Bell Biv DeVoe",36,"2019-07-19","r&b","new jack swing",0.84,0.56,6,-10.53,0,0.21,0.00195,0.00417,0.633,0.775,111.815,261853,0,0.0384615384615385,0.961538461538462,0.384615384615385,52,0.423855472051406
"Knowing Me, Knowing You","Jeremy Irvine",58,"2018-07-13","r&b","new jack swing",0.677,0.658,2,-7.909,1,0.0282,0.083,0,0.0617,0.681,107.97,225373,0.0714285714285714,0.107142857142857,0.892857142857143,0.821428571428571,28,0.933520525655564
"My Body","LSG",52,"1997-10-31","r&b","new jack swing",0.721,0.431,1,-6.633,1,0.045,0.244,0,0.0886,0.318,119.76,247133,0,0,1,0.454545454545455,22,0.571281455734362
"Infatuation","The Deele",4,"1993-01-01","r&b","new jack swing",0.607,0.954,7,-6.194,1,0.141,0.0223,5.67e-05,0.0332,0.791,103.252,290147,0,0,1,0.307692307692308,26,0.16856667614904
"The Way You Make Me Feel - 2012 Remaster","Michael Jackson",51,"1987-08-31","r&b","new jack swing",0.877,0.854,1,-4.523,1,0.147,0.0544,5.5e-05,0.144,0.54,114.472,298120,0.015625,0.03125,0.96875,0.53125,64,0.58549776516168
"Good Times","CDB",9,"2010-11-08","r&b","new jack swing",0.759,0.698,6,-7.361,0,0.0321,0.0146,0,0.0783,0.657,110.143,238707,0.0571428571428571,0.2,0.8,0.485714285714286,35,0.697987550787008
"Peace Of Mind","Hablot Brown",44,"2019-04-25","r&b","neo soul",0.747,0.35,5,-8.046,0,0.061,0.0402,0.122,0.105,0.407,88.983,237303,0,0.0535714285714286,0.946428571428571,0.625,56,0.838830148435906
"One","Cleo Sol",46,"2019-02-08","r&b","neo soul",0.432,0.822,7,-4.516,0,0.0551,0.0671,0.0124,0.0965,0.386,153.014,273774,0.027027027027027,0.0540540540540541,0.945945945945946,0.540540540540541,37,0.49188934491045
"Alright","Ledisi",47,"2007-01-01","r&b","neo soul",0.626,0.417,8,-8.216,1,0.146,0.18,0.000164,0.111,0.209,173.629,277667,0.0294117647058824,0,1,0.941176470588235,34,0.632261157514323
"Alone Together","Daley",36,"2012-01-01","r&b","neo soul",0.507,0.497,0,-8.366,0,0.12,0.177,0,0.132,0.307,89.637,239280,0.224489795918367,0.0204081632653061,0.979591836734694,0.326530612244898,49,0.264954642840085
"I Don't Care (with Justin Bieber)","Ed Sheeran",84,"2019-07-12","r&b","neo soul",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,0.0434782608695652,0.0434782608695652,0.956521739130435,0.391304347826087,23,0.678314795599968
"Time","Isaiah Sharkey",28,"2019-06-21","r&b","neo soul",0.649,0.459,9,-8.767,1,0.369,0.164,3.49e-05,0.0426,0.352,127.407,323909,0.0303030303030303,0.0606060606060606,0.93939393939394,0.484848484848485,33,0.597145363592112
"Wildfire","Jordan Rakei",3,"2018-05-10","r&b","neo soul",0.745,0.747,2,-10.008,1,0.0517,0.153,0.0495,0.143,0.759,98.003,248876,0.027027027027027,0.045045045045045,0.954954954954955,0.486486486486487,111,0.56661926797657
"The Light","Jordan Rakei",24,"2015-12-11","r&b","neo soul",0.794,0.453,6,-12.402,1,0.104,0.00831,0.000104,0.166,0.525,99.006,240606,0.0689655172413793,0.0344827586206897,0.96551724137931,0.275862068965517,29,0.297148550484739
"Ella","Esmé",19,"2019-08-09","r&b","neo soul",0.714,0.508,0,-8.197,0,0.0362,0.0911,0,0.167,0.379,136.419,189383,0,0.147058823529412,0.852941176470588,0.382352941176471,34,0.707194974640559
"Paradise","Sinead Harnett",0,"2014-01-01","r&b","neo soul",0.692,0.682,9,-6.619,0,0.0915,0.0892,4.61e-05,0.374,0.277,91.987,260041,0.0857142857142857,0.0285714285714286,0.971428571428571,0.342857142857143,35,0.288272563612222
"Memories","The Small Circle",30,"2016-12-10","r&b","neo soul",0.83,0.454,2,-8.81,0,0.0419,0.344,0.486,0.0811,0.562,94.993,208000,0.0125,0.35,0.65,0.4125,80,0.770161778846154
"Redbone","Childish Gambino",15,"2016-12-02","r&b","neo soul",0.745,0.359,1,-10.429,1,0.112,0.192,0.00628,0.138,0.55,160.123,326933,0.0434782608695652,0.217391304347826,0.782608695652174,0.521739130434783,23,0.673936249935002
"Lady","D'Angelo",62,"1995-07-03","r&b","neo soul",0.815,0.364,8,-11.834,0,0.089,0.14,0.0255,0.121,0.723,84.898,346267,0.0967741935483871,0,1,0.258064516129032,31,0.181652849092678
"Closer","Goapele",54,"2002-02-12","r&b","neo soul",0.714,0.436,1,-6.471,1,0.0342,0.462,0.0117,0.107,0.372,93.025,229693,0.0619469026548673,0.0707964601769911,0.929203539823009,0.407079646017699,113,0.52404943435657
"Time","Sebastian Mikael",51,"2019-04-05","r&b","neo soul",0.549,0.792,3,-6.279,1,0.226,0.452,0,0.0954,0.563,134.824,210909,0.0303030303030303,0.0606060606060606,0.93939393939394,0.484848484848485,33,0.917081573454701
"Broken Clocks","SZA",72,"2017-06-09","r&b","neo soul",0.684,0.683,6,-7.366,1,0.177,0.13,0,0.156,0.406,112.856,231253,0.0571428571428571,0,1,0.714285714285714,35,0.60841329625994
"Hold On","The Internet",59,"2018-07-20","r&b","neo soul",0.7,0.414,0,-10.864,1,0.0373,0.849,0.0606,0.107,0.444,60.479,406467,0.0206185567010309,0.103092783505155,0.896907216494845,0.505154639175258,97,0.367061943553374
"All I Need","Lee Fields & The Expressions",48,"2014-06-02","r&b","neo soul",0.612,0.792,7,-7.382,0,0.0278,0.021,0.951,0.0987,0.546,115.111,214063,0.0410958904109589,0.0684931506849315,0.931506849315068,0.424657534246575,73,0.433113308916419
"Fool For You","Alice Smith",0,"2013-03-19","r&b","neo soul",0.661,0.815,1,-5.407,0,0.0497,0.106,4.39e-05,0.0863,0.702,141.997,224453,0,0.0588235294117647,0.941176470588235,0.323529411764706,34,0.40486544936304
"Howlin' for You","Kylie Auldist",9,"2012","r&b","neo soul",0.728,0.626,0,-6.4,1,0.0503,0.00288,0.081,0.0659,0.353,125.062,215907,0.05,0,1,0.45,20,0.604416253294242
"Rock the House","Gorillaz",52,"2002-02-28","r&b","neo soul",0.742,0.815,2,-6.603,1,0.179,0.0762,0.00145,0.204,0.637,171.918,183640,0.0645161290322581,0.129032258064516,0.870967741935484,0.451612903225806,31,0.9684905952038
"Yesterday","Atmosphere",56,"2008-04-22","r&b","neo soul",0.849,0.531,7,-5.534,1,0.258,0.524,0,0.0693,0.77,91.927,203720,0.0188679245283019,0.0943396226415094,0.905660377358491,0.39622641509434,53,0.776467145064072
"These Days","Manwolves",53,"2016-08-06","r&b","neo soul",0.544,0.281,5,-8.506,0,0.0541,0.791,0,0.11,0.236,134.553,239426,0,0.0454545454545455,0.954545454545455,0.340909090909091,44,0.55259226042892
"Love","The Globetroddas",0,"2013-03-01","r&b","neo soul",0.89,0.644,10,-10.554,0,0.3,0.409,8.67e-05,0.101,0.923,91.977,272718,0.03125,0.03125,0.96875,0.78125,32,0.60896466313188
"Magic","Yung Bae",38,"2017-02-24","r&b","neo soul",0.718,0.912,5,-5.757,0,0.284,0.0404,0.00028,0.195,0.798,118.198,195254,0.0588235294117647,0.0196078431372549,0.980392156862745,0.490196078431373,51,0.743844066763112
"Love","Cynthia Jones",4,"2011-08-29","r&b","neo soul",0.719,0.403,4,-9.51,0,0.0578,0.177,6.17e-06,0.0624,0.548,171.976,251733,0.03125,0.03125,0.96875,0.78125,32,0.659729256791918
"Redbone","Childish Gambino",5,"2016-11-17","r&b","neo soul",0.743,0.372,1,-10.459,1,0.132,0.194,0.014,0.12,0.575,160.07,326880,0.0434782608695652,0.217391304347826,0.782608695652174,0.521739130434783,23,0.674045521292217
"Addicted","Amy Winehouse",51,"2006-01-01","r&b","neo soul",0.786,0.846,8,-3.752,1,0.0391,0.00144,0.0172,0.101,0.695,107.976,165120,0.0256410256410256,0.0256410256410256,0.974358974358974,0.461538461538462,39,0.786856334476247
"Dust","Van Hunt",26,"2004-01-01","r&b","neo soul",0.75,0.859,11,-2.206,0,0.0311,0.236,0.0413,0.129,0.97,118.194,253867,0.102564102564103,0.0256410256410256,0.974358974358974,0.461538461538462,39,0.429895100533663
"Love","Musiq Soulchild",54,"2000-01-01","r&b","neo soul",0.569,0.385,1,-9.919,0,0.0499,0.342,0,0.0876,0.339,99.739,304667,0.03125,0.03125,0.96875,0.78125,32,0.545105393757775
"Closer","Corinne Bailey Rae",39,"2010-01-01","r&b","neo soul",0.741,0.481,0,-7.008,0,0.0479,0.498,0.00321,0.0908,0.685,140.511,257240,0.0619469026548673,0.0707964601769911,0.929203539823009,0.407079646017699,113,0.467930674567189
"Hallucinations","dvsn",1,"2015-12-24","r&b","neo soul",0.765,0.396,7,-8.991,0,0.0372,0.0662,7.38e-06,0.141,0.35,95.971,246294,0.0714285714285714,0,1,0.25,28,0.210272073213314
"Redbone","Childish Gambino",18,"2016-12-02","r&b","neo soul",0.745,0.356,1,-10.425,1,0.0941,0.172,0.00943,0.123,0.607,160.033,326933,0.0434782608695652,0.217391304347826,0.782608695652174,0.521739130434783,23,0.673936249935002
"One More Night","Michael Kiwanuka",61,"2016-07-15","r&b","neo soul",0.684,0.764,6,-5.342,0,0.0254,0.0129,0.000171,0.141,0.944,107.806,233413,0.1,0.0333333333333333,0.966666666666667,0.4,30,0.24275554489253
"Jolene","Ray LaMontagne",65,"2004-08-15","r&b","neo soul",0.587,0.142,7,-15.196,1,0.0329,0.862,0.000162,0.0953,0.288,119.752,250867,0,0.0212765957446809,0.978723404255319,0.340425531914894,47,0.4990093504662
"Never Gonna Give You Up","The Black Keys",50,"2010-05-18","r&b","neo soul",0.557,0.665,6,-6.19,0,0.0328,0.324,0.000281,0.0713,0.437,75.805,218987,0.0357142857142857,0,1,0.321428571428571,28,0.295943855767042
"Once","Maren Morris",0,"2016-06-03","r&b","neo soul",0.465,0.551,6,-6.254,1,0.0381,0.0187,0,0.109,0.186,118.369,233354,0.0113636363636364,0.284090909090909,0.715909090909091,0.545454545454545,88,0.798630173275562
"From Eden","Hozier",52,"2014-03-09","r&b","neo soul",0.484,0.528,0,-6.951,1,0.0424,0.398,2.57e-05,0.107,0.408,109.361,222427,0.0666666666666667,0,1,0.55,60,0.865721712441985
"Numb","Max Jury",1,"2016-06-03","r&b","neo soul",0.669,0.487,7,-6.317,1,0.0323,0.114,0.00739,0.268,0.186,116.987,250414,0.107142857142857,0,1,0.464285714285714,28,0.318636908707751
"Carry On","F.O.O.L",36,"2019-04-01","edm","electro house",0.74,0.641,5,-4.199,0,0.0336,0.0117,0.405,0.358,0.601,128.026,277510,0.0512820512820513,0.0256410256410256,0.974358974358974,0.461538461538462,39,0.641629731060743
"Gravity","Depdramez",30,"2018-10-31","edm","electro house",0.709,0.933,11,-5.117,1,0.167,0.000688,0.271,0.245,0.133,127.993,219375,0.0196078431372549,0.0588235294117647,0.941176470588235,0.5,102,0.740657438131948
"What You Wanted","The Keymakers",32,"2019-12-04","edm","electro house",0.777,0.69,11,-5.905,1,0.0412,0.0252,0.00188,0.133,0.465,119.944,261826,0.0512820512820513,0,1,0.512820512820513,39,0.413250863217635
"Amsterdam","Olly James",39,"2020-01-10","edm","electro house",0.518,0.914,1,-4.853,1,0.0425,7.73e-05,0.709,0.609,0.154,130.197,167077,0.0555555555555556,0.0555555555555556,0.944444444444444,0.444444444444444,36,0.683958926456398
"Stop","RetroVision",56,"2019-12-12","edm","electro house",0.615,0.935,10,-3.411,1,0.156,0.0256,0.00273,0.38,0.507,125.993,157143,0,0.024390243902439,0.975609756097561,0.51219512195122,41,0.107567241457718
"Thunder","Jauz",44,"2019-08-16","edm","electro house",0.553,0.976,11,-3.169,1,0.157,0.0373,0.122,0.186,0.362,130.028,236888,0.0357142857142857,0.0357142857142857,0.964285714285714,0.553571428571429,56,0.626438141954968
"Run","ShockOne",43,"2019-06-27","edm","electro house",0.564,0.853,10,-4.388,1,0.0674,0.0044,0.651,0.553,0.456,109.98,301985,0.175,0.025,0.975,0.375,40,0.276289219663228
"Old School","Victor Tellagio",37,"2019-03-08","edm","electro house",0.656,0.885,0,-4.99,1,0.0864,0.00178,0.743,0.0966,0.508,127.997,247000,0,0.0769230769230769,0.923076923076923,0.5,26,0.592474929928371
"Just","Lane 8",64,"2019-12-31","edm","electro house",0.656,0.565,9,-11.195,0,0.0323,0.481,0.951,0.313,0.21,122.934,290732,0.024390243902439,0.0731707317073171,0.926829268292683,0.341463414634146,41,0.230963022520447
"Thinking About You","GLDN",59,"2019-04-19","edm","electro house",0.743,0.814,6,-4.706,0,0.155,0.624,0,0.533,0.307,120.086,172000,0.048780487804878,0.024390243902439,0.975609756097561,0.463414634146341,41,0.452027651730006
"Slow It Down","PRINSH",28,"2019-09-06","edm","electro house",0.726,0.767,11,-4.367,0,0.0408,0.00049,0.589,0.313,0.344,124.007,348387,0,0.0384615384615385,0.961538461538462,0.576923076923077,26,0.476261147252028
"Wildfire","Audax",43,"2019-03-22","edm","electro house",0.686,0.8,5,-3.341,0,0.0317,0.00514,4.39e-05,0.224,0.261,120.05,192000,0.027027027027027,0.045045045045045,0.954954954954955,0.486486486486487,111,0.734468421546546
"Breathless","Dave Knud",35,"2019-06-05","edm","electro house",0.826,0.715,4,-7.152,0,0.0994,0.00327,0.523,0.0722,0.478,123.987,280271,0,0.228571428571429,0.771428571428571,0.6,35,0.631678931156936
"Shockwave","Audax",40,"2019-06-14","edm","electro house",0.7,0.823,5,-5.269,0,0.0392,0.011,3.45e-06,0.103,0.544,125.969,210000,0.0454545454545455,0.0909090909090909,0.909090909090909,0.545454545454545,22,0.570278138528138
"The Wall","Alok",61,"2019-06-28","edm","electro house",0.682,0.91,11,-2.314,1,0.0431,0.00953,0.0673,0.0732,0.536,122.943,159500,0.117647058823529,0.0588235294117647,0.941176470588235,0.323529411764706,34,0.366234187718975
"Stars","VIZE",50,"2019-05-17","edm","electro house",0.616,0.848,6,-2.934,1,0.113,0.028,0,0.158,0.33,127.89,165469,0,0.15625,0.84375,0.3125,32,0.449447668445449
"Change Your Mind","Roberto Marín Muñoz",24,"2020-01-03","edm","electro house",0.628,0.833,8,-7.482,0,0.0363,0.0128,0.171,0.0539,0.945,128.036,240000,0.0151515151515152,0.0151515151515152,0.984848484848485,0.636363636363636,66,0.578737121212121
